('155', '3a47695428d0463a93124e45c390a708b68b6023', 0.9263070416828638)
('414', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.030583770954065274)
('192', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.03053325429968227)
('783', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.03030480625434773)
('388', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.030279303671011365)
('330', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.030198375127329487)
('246', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.030168957759355384)
('753', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.02997280197328426)
('146', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.02984236225199705)
('158', '039da3491a462fed46876dfe26135961642db286', 0.02974384433137219)
('823', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.02970345710335593)
('330', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.029472240751660404)
('708', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.029458917791236428)
('414', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.029424997315808932)
('414', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.029338963005735214)
('388', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.029328049756471637)
('850', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.029307602857007092)
('414', '018c8de5b275732598f7709693787fdd313392e0', 0.029215313265789494)
('146', '258c36ae087c1615485201c98ef760f881be1b05', 0.029213794076578495)
('192', 'cd17f62c886cd76a35f38138c31890df80698168', 0.029005155662618663)
('526', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.028943616792773772)
('441', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.028925393737012157)
('639', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.0288763220382259)
('753', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.028788877660966657)
('330', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.028747475581498556)
('291', '89015048b496fe08588b89f97e5fea6802100767', 0.028626900773945876)
('526', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.028580684755904914)
('260', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.028527218701085436)
('25', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.02849106465965818)
('246', '08f7da201f696c98f68c52215dced2992302258a', 0.028356798098013208)
('523', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.028336902703334287)
('224', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.028312770863497237)
('632', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.028298118235221457)
('766', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.028247149849170667)
('146', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.02816259707581652)
('209', '6747f3a416d0a021513fdca8e0e59d30414b3d59', 0.027971930406935373)
('703', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.0279570837857351)
('221', '6747f3a416d0a021513fdca8e0e59d30414b3d59', 0.027855165114346887)
('835', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.02773294551502378)
('526', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.027711220065909245)
('146', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.02769197442876452)
('708', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.027550217741370474)
('163', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.027539927371764288)
('823', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.02748115253495148)
('526', '039da3491a462fed46876dfe26135961642db286', 0.027457432033892008)
('246', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.027359687663487293)
('388', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.02729798724845244)
('523', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.02724451160825356)
('593', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.027172500439559356)
('414', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.027168174267490134)
('152', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.027157766501310156)
('441', '08f7da201f696c98f68c52215dced2992302258a', 0.027137251984188523)
('224', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.02710622362613551)
('806', '0c8be1ef079b0ab961d46bbe7ba9136124e882a2', 0.02702514361684267)
('224', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.026996393425482594)
('639', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.026951105818047622)
('25', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.026894363041075762)
('806', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.026724009525860373)
('209', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.02660392968532053)
('221', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.026569785553329648)
('727', '89015048b496fe08588b89f97e5fea6802100767', 0.026395367742960637)
('523', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.026265413796251434)
('676', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.026193540333899926)
('639', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.026098270227850925)
('441', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.02607662926978731)
('523', '36f750a10a637744da8834e834500d6d55ed96f7', 0.026062777767749297)
('221', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.025922419112209036)
('697', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.025914154965221828)
('25', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.02574599984230406)
('330', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.02561529598860984)
('850', '0c930de8a92e0f740d05d44f54e065c4e35a4b4a', 0.025608912785580015)
('838', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.025531744711780744)
('806', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.02542617553072504)
('158', '36f750a10a637744da8834e834500d6d55ed96f7', 0.025400775041866674)
('260', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.025395860138372868)
('146', '3a47695428d0463a93124e45c390a708b68b6023', 0.02514309157126066)
('708', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.025110364095940595)
('632', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.02510467061596416)
('753', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.024956894041277426)
('38', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.024863056524598207)
('291', '0c8be1ef079b0ab961d46bbe7ba9136124e882a2', 0.02485862963414595)
('209', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.024853041289069976)
('703', '08f7da201f696c98f68c52215dced2992302258a', 0.024821042515032955)
('163', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.024599402008528358)
('25', '039da3491a462fed46876dfe26135961642db286', 0.02455915392367257)
('717', '6747f3a416d0a021513fdca8e0e59d30414b3d59', 0.024413290373303347)
('632', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.024410407910325786)
('330', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.02438296253203745)
('192', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.024321815780114046)
('38', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.024303075588848345)
('152', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.024294386038481323)
('632', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.02421804480805984)
('806', 'e1217d20bc010b5d4a935b3323b287d3e1932710', 0.024124947686393994)
('192', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.024104773041962513)
('708', 'e06ac6779b32f55c4e88cdfba29ac22144aa7258', 0.024031971272204036)
('806', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.023912613646477395)
('632', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.02389956162453047)
('747', '08f7da201f696c98f68c52215dced2992302258a', 0.023886150103095347)
('523', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.023855060486654412)
('388', '36f750a10a637744da8834e834500d6d55ed96f7', 0.023848833780470275)
('38', 'b69b8d67e09d22470cf8fdba898e8e6aaf628d0c', 0.02383626729439714)
('766', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.023763119693388908)
('727', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.023730232515166337)
('260', '36f750a10a637744da8834e834500d6d55ed96f7', 0.023698346682247066)
('158', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.023675383534244438)
('388', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.023658563924952664)
('155', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.023633765279964476)
('146', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.023584183085210264)
('523', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.02355370104333087)
('703', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.023551676766317562)
('747', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.023404264701203853)
('224', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.023387055549142926)
('224', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.023381481773446854)
('38', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.02335844082755894)
('639', '36f750a10a637744da8834e834500d6d55ed96f7', 0.023332294279641858)
('593', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.023325171554253257)
('766', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.02324508327240148)
('246', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.02319282707428887)
('850', 'b69b8d67e09d22470cf8fdba898e8e6aaf628d0c', 0.023101868530029906)
('501', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.023045879748950664)
('224', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.02299955613277958)
('632', '018c8de5b275732598f7709693787fdd313392e0', 0.022973684134104767)
('291', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.022865019167237644)
('835', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.022801503312208524)
('703', '039da3491a462fed46876dfe26135961642db286', 0.022786395092756262)
('246', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.022744720712660843)
('414', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.02270173448069993)
('850', '039da3491a462fed46876dfe26135961642db286', 0.022700080125543413)
('526', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.022698014314961202)
('850', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.022629426080284246)
('163', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.022606576888742323)
('523', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.022573705510865533)
('850', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.02252720668103803)
('152', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.02252141507375019)
('152', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.022469313559427807)
('708', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.022467240452028272)
('155', '36f750a10a637744da8834e834500d6d55ed96f7', 0.022118849608423148)
('747', '039da3491a462fed46876dfe26135961642db286', 0.021928138319104305)
('593', '0c8be1ef079b0ab961d46bbe7ba9136124e882a2', 0.021846354164249467)
('388', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.021645100808160133)
('727', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.021588406480908786)
('260', '039da3491a462fed46876dfe26135961642db286', 0.021539408964984276)
('753', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.02148958868436513)
('221', '018c8de5b275732598f7709693787fdd313392e0', 0.02137477567544786)
('501', '018c8de5b275732598f7709693787fdd313392e0', 0.02128350503781824)
('146', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.02125515306740197)
('219', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.021179794312109406)
('708', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.021151370116204906)
('219', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.0210536428877908)
('192', '6645dbd87063e7cb8086fa0ec7294e6fb19e20fb', 0.02101177118574271)
('155', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.020975344436134618)
('747', '89015048b496fe08588b89f97e5fea6802100767', 0.020822557918088222)
('146', '6d6b7bd6cfc674849a590e78cac21c1a0cc74d6a', 0.0206853171893063)
('714', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.020669456805128557)
('526', '0c930de8a92e0f740d05d44f54e065c4e35a4b4a', 0.02061108506324263)
('526', '6645dbd87063e7cb8086fa0ec7294e6fb19e20fb', 0.020581249453616193)
('501', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.020555959525295334)
('155', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.020524890070358286)
('708', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.020494115139555895)
('823', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.02032171727062601)
('747', 'cd17f62c886cd76a35f38138c31890df80698168', 0.020300779071835695)
('414', '6d6b7bd6cfc674849a590e78cac21c1a0cc74d6a', 0.020201735334253967)
('523', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.02000805083786493)
('330', 'e1217d20bc010b5d4a935b3323b287d3e1932710', 0.019965369595624432)
('697', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.01994970486178944)
('414', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.019901535558299314)
('414', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.019860272573212018)
('170', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.01985995593458248)
('158', 'd056999d873659901a1eec6647ebe0fa415a9274', 0.019838752189045333)
('747', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.01982866914077574)
('38', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.01982655309968412)
('823', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.0197737194321646)
('593', '018c8de5b275732598f7709693787fdd313392e0', 0.019712154840068167)
('523', '0c930de8a92e0f740d05d44f54e065c4e35a4b4a', 0.019694623708807958)
('219', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.019623375175661213)
('146', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.019495989184225813)
('703', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.01949149785221301)
('669', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.01947703514211615)
('806', '08f7da201f696c98f68c52215dced2992302258a', 0.0194475376962122)
('753', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.01943353453683914)
('414', 'b69b8d67e09d22470cf8fdba898e8e6aaf628d0c', 0.019355238107930516)
('260', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.01932252137851211)
('806', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.01921378451821836)
('669', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.019207023771225337)
('38', '89015048b496fe08588b89f97e5fea6802100767', 0.019202513320084855)
('441', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.019198021329827904)
('38', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.019108729085405594)
('330', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.019006665619518567)
('708', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.018966943441278188)
('219', '6645dbd87063e7cb8086fa0ec7294e6fb19e20fb', 0.018947534526480837)
('38', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.018915560244379365)
('224', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.01887040927469089)
('835', '039da3491a462fed46876dfe26135961642db286', 0.018841826019573054)
('330', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.018809549087710195)
('717', '36f750a10a637744da8834e834500d6d55ed96f7', 0.018788784459198026)
('163', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.018767556804984212)
('388', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.018753251283359567)
('414', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.018641769337817308)
('291', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.018570859765672167)
('753', '018c8de5b275732598f7709693787fdd313392e0', 0.01855231328547437)
('330', '6d6b7bd6cfc674849a590e78cac21c1a0cc74d6a', 0.018500762070189598)
('632', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.018448745894023982)
('850', '6645dbd87063e7cb8086fa0ec7294e6fb19e20fb', 0.01833332330590759)
('838', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.018181868693580263)
('676', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.018092935493607624)
('388', '6747f3a416d0a021513fdca8e0e59d30414b3d59', 0.018060215064337082)
('850', 'd056999d873659901a1eec6647ebe0fa415a9274', 0.01803845541499535)
('25', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.01802042663088861)
('192', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.018017458989535627)
('753', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.017979745574931497)
('152', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.01797657908393525)
('806', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.017960862815582537)
('152', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.017957118134132928)
('221', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.01795012706424811)
('388', 'd056999d873659901a1eec6647ebe0fa415a9274', 0.017927792988542537)
('152', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.017850384174028046)
('823', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.017834515468272118)
('38', '08f7da201f696c98f68c52215dced2992302258a', 0.017811914935720426)
('766', '6747f3a416d0a021513fdca8e0e59d30414b3d59', 0.017766256102193845)
('219', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.017666418392450027)
('714', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.017640822001201713)
('717', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.01757979470718537)
('835', '08f7da201f696c98f68c52215dced2992302258a', 0.017568257021351653)
('676', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.017437298137627177)
('708', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.01739387835830118)
('676', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.017348565294956285)
('152', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.01722148332579166)
('823', 'cd17f62c886cd76a35f38138c31890df80698168', 0.017193028270885622)
('676', '89015048b496fe08588b89f97e5fea6802100767', 0.017169886813316063)
('823', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.017137456604415617)
('669', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.017027449292659102)
('170', '36f750a10a637744da8834e834500d6d55ed96f7', 0.017002698283517425)
('158', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.016987302666462582)
('526', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.016983137303466043)
('152', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.01696423139168827)
('823', '0c930de8a92e0f740d05d44f54e065c4e35a4b4a', 0.016918964262698597)
('441', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.016914713836010835)
('155', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.016905791979850586)
('823', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.016899054118084525)
('246', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.01687069515548372)
('38', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.016769274993461536)
('676', 'cd17f62c886cd76a35f38138c31890df80698168', 0.016739637860858782)
('152', '08f7da201f696c98f68c52215dced2992302258a', 0.016725924303939738)
('414', 'cd17f62c886cd76a35f38138c31890df80698168', 0.016674154067650417)
('501', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.016650377769050047)
('676', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.016607934253367113)
('152', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.016607723385968116)
('717', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.016587522069339253)
('441', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.016558130747837064)
('170', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.016503462903063364)
('170', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.016491918542108953)
('414', '6645dbd87063e7cb8086fa0ec7294e6fb19e20fb', 0.0164884982475804)
('714', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.016408704196239018)
('669', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.016339469955599494)
('246', '0c930de8a92e0f740d05d44f54e065c4e35a4b4a', 0.016309584682877305)
('170', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.01622580907905881)
('209', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.016107736823587012)
('291', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.016073954031077434)
('221', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.016072294577966263)
('221', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.016066911816485636)
('170', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.016019350202784784)
('835', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.01596267792901788)
('632', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.015952722706436575)
('146', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.015850867307710247)
('146', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.015817187530578657)
('388', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.015778943128366665)
('708', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.015682746376649584)
('414', '0c930de8a92e0f740d05d44f54e065c4e35a4b4a', 0.015652992626200464)
('703', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.015590967561742214)
('501', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.015559298727165641)
('806', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.01555532244102378)
('708', '36f750a10a637744da8834e834500d6d55ed96f7', 0.015555094185422495)
('835', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.015541890466153539)
('632', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.015518544345840924)
('593', '258c36ae087c1615485201c98ef760f881be1b05', 0.015463051596575227)
('639', '018c8de5b275732598f7709693787fdd313392e0', 0.015379214634727752)
('708', '08f7da201f696c98f68c52215dced2992302258a', 0.015313253093973212)
('25', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.015304820236351867)
('747', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.015291079681733122)
('152', 'e06ac6779b32f55c4e88cdfba29ac22144aa7258', 0.015287479231300622)
('163', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.01527423347730421)
('291', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.015192228099221924)
('669', '258c36ae087c1615485201c98ef760f881be1b05', 0.015123604904095754)
('703', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.015112122133426567)
('25', '0c8be1ef079b0ab961d46bbe7ba9136124e882a2', 0.014980538263633157)
('526', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.014971079517925194)
('669', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.014898434242009994)
('158', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.01487039935166154)
('219', 'b69b8d67e09d22470cf8fdba898e8e6aaf628d0c', 0.014862642118049638)
('209', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.014815149326520527)
('246', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.014785213590581558)
('835', '0c8be1ef079b0ab961d46bbe7ba9136124e882a2', 0.014753789597673126)
('221', 'b69b8d67e09d22470cf8fdba898e8e6aaf628d0c', 0.014700714175122172)
('703', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.014649690239597245)
('441', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.014637496786345853)
('260', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.014616759251469654)
('747', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.014602171154151425)
('219', '36f750a10a637744da8834e834500d6d55ed96f7', 0.014601238637618473)
('727', '0c930de8a92e0f740d05d44f54e065c4e35a4b4a', 0.014596869991922449)
('669', '36f750a10a637744da8834e834500d6d55ed96f7', 0.014592521422367907)
('38', 'cd17f62c886cd76a35f38138c31890df80698168', 0.014544566316992228)
('747', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.014491920650811228)
('291', '258c36ae087c1615485201c98ef760f881be1b05', 0.014462879257967104)
('703', '89015048b496fe08588b89f97e5fea6802100767', 0.014425028538180049)
('835', '0c930de8a92e0f740d05d44f54e065c4e35a4b4a', 0.014375967745919193)
('246', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.014294705181955298)
('192', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.014294573770247693)
('676', '6747f3a416d0a021513fdca8e0e59d30414b3d59', 0.014273721321907329)
('526', 'e1217d20bc010b5d4a935b3323b287d3e1932710', 0.014265889527273954)
('753', '0c8be1ef079b0ab961d46bbe7ba9136124e882a2', 0.014241636135240718)
('246', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.014217012570495144)
('152', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.014214708711171855)
('669', '0c930de8a92e0f740d05d44f54e065c4e35a4b4a', 0.014195737054025572)
('523', '018c8de5b275732598f7709693787fdd313392e0', 0.014183013116586289)
('152', '258c36ae087c1615485201c98ef760f881be1b05', 0.01417516369193139)
('388', '0c8be1ef079b0ab961d46bbe7ba9136124e882a2', 0.014152948183923349)
('155', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.01410132316294717)
('747', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.014097905026146157)
('593', 'cd17f62c886cd76a35f38138c31890df80698168', 0.014085348167044733)
('639', 'b69b8d67e09d22470cf8fdba898e8e6aaf628d0c', 0.014077122551091243)
('703', 'cd17f62c886cd76a35f38138c31890df80698168', 0.01406356119216906)
('727', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.014053088263538755)
('806', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.014020460307632123)
('823', '0c8be1ef079b0ab961d46bbe7ba9136124e882a2', 0.013993291094247892)
('414', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.01393592814915204)
('221', '08f7da201f696c98f68c52215dced2992302258a', 0.01393409150189258)
('703', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.013913779061624743)
('766', '039da3491a462fed46876dfe26135961642db286', 0.013897145160696506)
('593', 'e1217d20bc010b5d4a935b3323b287d3e1932710', 0.013890377525904789)
('170', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.013883429168806556)
