('tmali_hk tmali provide', 'housekeeping retrieved tmali_hk structure data tmali returned collects', 0.8783581167279331)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', '任务 arrives enqueue handling packet queue arrive queues context awaken interrupt send commands command respective semaphore maintains', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'message seconds quietly 控制 absence blindly rejected context dispatch function execute observatory reports calling command periodically messages calls current passed queue echo forwarded blocks subsequently enabled commands wakes ground expected guarantee parameters semaphore counts attitude executed 任务 提取 命令 maintained verify handling synchronize reporting waiting invokes interrupt timeout time 错误 clock spacecraft process discarded dequeued send sync length report', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'location bytes limitation d_mem_dat_upld handling poked upload download d_mem_dat_poke derived poke data small command memory ways length company constraint', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'bytes sending download amounts software regular accomplished individual patch command target uploaded employed series virtual 接收 commands grouping 数据 write larger entire uploads temporary location verify handling numbers upload accept receives sequence flags memory d_mem_dat_upld contained buffer dram stored ccsds checksum maximum single', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'bytes receive progress cancelled accomplishment download smaller files individual command uploaded series equal virtual file s_ccm_missing_seqno commands ground contacts d_mem_dat_cncl event uploads handling numbers broken upload multiple limit sequence list issuing time memory discarded number missing single report', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'lieu download eeprom command target filesystem block formulate uploaded written hardware types file registers 接收 data eefs dpu_blk locations location handling d_mem_disk_init upload entirety memory overwritten d_mem_dat_upld address dram filename destination 表格 number exists reinitialized', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'deferred d_mem_dat_dnld extracted download eeprom command original packets filesystem block series avoid virtual file excessive concatenated 数据 ground entire location 命令 recreated handling upload sequence downloaded d_mem_blk_dnld time memory fashion contained formed filename downloads number handled single contents consuming', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', '任务 transmission packet create errors reporting 表格 event tasks collection time wakes error checks ground centralized 报告 scui calls', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'flooded potential function period telemetry special repetition tracks housekeeping high encoded repeated identical instance enqueued consecutively maintained effectively reporting reduces mechanism 错误 occurrence reported frequency rate incremented collection code s_ccm_err_repeat single', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'encodes codes special original enqueues repeated counts order enqueue newly reporting s_ccm_errq_flush mechanism 错误 reported clear packet tracking discussed collection code signal s_ccm_err_repeat', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'clear order lost current enqueue housekeeping tracking reporting high rate period collection checks mechanism 错误 exceeds insure s_ccm_err_repeat counts rollover', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'mutual context illegal executes limitation queue global variable runs loose rerror semaphore 任务 errors reporting queued interrupt implemented mechanism 错误 circumvent time manner overwritten previous exclusion collection 代码 occurs called handled', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'guide programmer queues calling assigned early queue created global variable errno 任务 boot works refer errors reporting queued stage occur time 错误 collection exists reader', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'task executed arrives enqueue wakeup 功能 routine dispatch time called command', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'situation functions context conflicts callers occuring period replaces special housekeeping global queue variable high routine occurred enqueued semaphore event 任务 命令 reduce included ctrl errors reporting priority multiple interrupt error reported inversion frequently rate code called repeat report', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'task executed health ctrl functions routine execution assess called report', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', '任务 消息 wakeup control 功能 routine blocks completing processing arrival called command semaphore clock', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'accessed 数据 items global', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'events library telescope queue 取 module manages processing algorithms 数据 tmali 访问 event detector', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'library control capture retrieved functions 功能 driver command track detector telescope queue housekeeping transfer components routine received data semaphore event wait includes 任务 events 取 synchronize configure handling installed errors timeout implemented 错误 访问 gathers hook buffer frame reported ring work window module facilitates arrangement tmali consists number tmali_event_queue depth', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'intermediate reads ping driver served ready swap pong unblock 数据 serves semaphore event reached exchange wait notifies delivered supplied limit buffers normal sequence timeout frame buffer notification indicating 经理 eventually tmali waits', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'read greater event waiting normal 序列 data tmali determine number 返回 collected calls wait exchange', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'install 输入 queue 数据 structures parameters semaphore wait transfers task tmali_event_queue initialization allocate startup initialize variables memory throttled initialized tmali spawning loop', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'detects queue transfer receipt initialization routine installs limit reaches invoked 数据 tmali driver programmed ping pong timeout hook frame buffer', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'receive perform handle retrieved discarding frames sufficient language function s_tmali_queue_full ping driver insufficient determine ensures calls integral single read queue transfer array contents hardware high routine readable boundaries burst pong 数据 speed required wrap collected entire semaphore task 命令 events verify examine design viewpoint constitutes invoked assembly implemented mechanism error occur policy space resident buffer reported check frame ring discarded correctly transitions newer tmali number addition supports awaken tmali_event_queue scientific complete', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'completes frames awake 功能 counted ping flag driver s_tmali_queue_full fast recover forces discard queue transfer hardware ready swap manually considered tamli pong processing 数据 finish invoking operation acquisition semaphore event wait 任务 events completely recognizes problem transferred normal result interrupt occur time mechanism error complete buffer reported transferring issue condition tmali_hk guarantees response tmali occurs retrieve enables handled awaken tmali_event_queue 完成的', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'retrieved 功能 功能 efficiency inline place track performs consisting queue avoid processing received wait event events order checking retrieval maximize error relevant resident retrieving usage 注册 points tmali number tmali_event_queue complete', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'bytes processed defined pointers track point received specifies sizes data 操作 store events needed verify compare structure implemented entities maintains buffer temporarily reading simplest ring converted fifo stores called single', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'location ring defined structure filled data pointers buffer', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'location situation ring equal definition structure wasted 数据 pointer simple buffer administration', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'separate location verified reset ring points start pointed structure incremented advancing 数据 pointer buffer', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', '注册 control arrangement setting tmali status', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'hardware controlled window function windowing 激活 driver setting tmali parameters activated transfers', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'read maximum transfer testing frames msec rate 数据 setting sized optimum determined frame depth benchmark', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'frames generate 功能 ping driver altered additional arrive passed hardware current typically trailing 接收 pong 数据 setting operation event events buffers timeout interrupt time 错误 configurable buffer msecs tmali retrieve nominal exposure completed', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'housekeeping retrieved tmali_hk structure data tmali returned collects', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'true rearrangement 功能 arrangement routine mode special', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', '功能 功能 period caller availability queue ticks awaiting routine blocks specifies data avialable semaphore wait ticksto kernel 任务 events symbolic timeout time parameter 错误 返回 determined initialized tmali number returned called maximum', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'stating 功能 frames takes function ping determines interrupting current read hardware queue pong selected setting data commanded task depth buffers transferred timeout interrupt parameter determined frame buffer differ 激活 response tmali returned initial', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', '功能 frames function ping determines command interrupting read hardware typically detecting processing chance pong selected setting delayed small changing data larger activated commanded event reached 任务 depth attempt minimizes buffers level overwrite result starting sets timeout parameter time determined frame buffer reported condition previous changed actual opportunity unpredictable activity tmali send maximum initial', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'current functions routine discussed timeout 数据 returned milliseconds document', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'seconds functions requested routine initial 数据 setting milliseconds larger commanded task attempt timeout starting result parameter determined frame tmali number maximum depth', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', '功能 function driver requested change hardware routine commanding 数据 setting acquisition parameters activated specification incorrect windowing 激活 sets 错误 verified window 返回', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'updated atomic lost 功能 context reports function pointer running free caller counter reset housekeeping equal variable careful routine occurred implementation faster data parameters semaphore assignment safe method temporary task integers events works total numbers errors extra supplied solved design structure 要求 错误 unsigned resets reported 操作 counters counting tmali_hk internal increment stored tmali returned number structures', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'atomic mutual functions defined calling 功能 local accesses pointer pointers calls caller queue variable file processing faster data checks write event store compromise tmali_nochecks problem structure locally header occur 应用 manipulated memory proper buffer option scope disabling improper 操作 register module exclusion compilation compiled stored 代码 tmali returned called returns', 0.0)
('The DPU-CCM shall implement a mechanism whereby large memory loads and dumps can be accomplished\n                incrementally.\n            ', 'functions ping driver terminate read availability queue fatal allocated pong data initializes detected parameters values semaphore 任务 存储 events signaled size initialization continues time 错误 range buffersize buffer ring stored tmali allowed signals initial', 0.0)
('deferred 处理 commands time real receipt', '控制 starts calling software reads 功能 eeprom command operating processor calls creates spawns spawn lengths read configuration queue verification created 接收 tasks spawned defaults commands initializes expected parameters event comprise 任务 needed remaining applicable works ctrl 验证 newly initialization root flight system_config_area instantiates startup coded 错误 initialized init hard installs semaphores passes table activities checksum length spawning addition', 0.0)
('deferred 处理 commands time real receipt', 'monitoring housekeeping control types packets produces', 0.0)
('deferred 处理 commands time real receipt', 'Command Handling The DPU accepts commands via two interfaces – from the Spacecraft via the\n                MIL-STD-1553 interface, and from the ICU via the SSI interface. Any of the DPU commands can be sent from\n                the SCU or the ICU. The source for a command from the DPU is one of the following:\n                * ICU – command is generated and sent by the ICU via the SSI.\n                * SCU – command is generated and sent by the SCU via the 1553.\n                * G-ICU – command is generated on the ground and sent to the DPU via the ICU/SSI.\n                * G-SCU – command is generated on the ground and sent to the DPU via the SCU/1553.\n            ', 0.0)
('deferred 处理 commands time real receipt', '任务 arrives enqueue handling packet queue arrive queues context awaken interrupt send commands command respective semaphore maintains', 0.0)
('deferred 处理 commands time real receipt', 'location bytes limitation d_mem_dat_upld handling poked upload download d_mem_dat_poke derived poke data small command memory ways length company constraint', 0.0)
('deferred 处理 commands time real receipt', 'bytes sending download amounts software regular accomplished individual patch command target uploaded employed series virtual 接收 commands grouping 数据 write larger entire uploads temporary location verify handling numbers upload accept receives sequence flags memory d_mem_dat_upld contained buffer dram stored ccsds checksum maximum single', 0.0)
('deferred 处理 commands time real receipt', 'lieu download eeprom command target filesystem block formulate uploaded written hardware types file registers 接收 data eefs dpu_blk locations location handling d_mem_disk_init upload entirety memory overwritten d_mem_dat_upld address dram filename destination 表格 number exists reinitialized', 0.0)
('deferred 处理 commands time real receipt', 'flooded potential function period telemetry special repetition tracks housekeeping high encoded repeated identical instance enqueued consecutively maintained effectively reporting reduces mechanism 错误 occurrence reported frequency rate incremented collection code s_ccm_err_repeat single', 0.0)
('deferred 处理 commands time real receipt', 'encodes codes special original enqueues repeated counts order enqueue newly reporting s_ccm_errq_flush mechanism 错误 reported clear packet tracking discussed collection code signal s_ccm_err_repeat', 0.0)
('deferred 处理 commands time real receipt', 'clear order lost current enqueue housekeeping tracking reporting high rate period collection checks mechanism 错误 exceeds insure s_ccm_err_repeat counts rollover', 0.0)
('deferred 处理 commands time real receipt', 'situation functions context conflicts callers occuring period replaces special housekeeping global queue variable high routine occurred enqueued semaphore event 任务 命令 reduce included ctrl errors reporting priority multiple interrupt error reported inversion frequently rate code called repeat report', 0.0)
('deferred 处理 commands time real receipt', 'task executed health ctrl functions routine execution assess called report', 0.0)
('deferred 处理 commands time real receipt', '任务 消息 wakeup control 功能 routine blocks completing processing arrival called command semaphore clock', 0.0)
('deferred 处理 commands time real receipt', 'accessed 数据 items global', 0.0)
('deferred 处理 commands time real receipt', 'events library telescope queue 取 module manages processing algorithms 数据 tmali 访问 event detector', 0.0)
('deferred 处理 commands time real receipt', 'library control capture retrieved functions 功能 driver command track detector telescope queue housekeeping transfer components routine received data semaphore event wait includes 任务 events 取 synchronize configure handling installed errors timeout implemented 错误 访问 gathers hook buffer frame reported ring work window module facilitates arrangement tmali consists number tmali_event_queue depth', 0.0)
('deferred 处理 commands time real receipt', 'intermediate reads ping driver served ready swap pong unblock 数据 serves semaphore event reached exchange wait notifies delivered supplied limit buffers normal sequence timeout frame buffer notification indicating 经理 eventually tmali waits', 0.0)
('deferred 处理 commands time real receipt', 'read greater event waiting normal 序列 data tmali determine number 返回 collected calls wait exchange', 0.0)
('deferred 处理 commands time real receipt', 'install 输入 queue 数据 structures parameters semaphore wait transfers task tmali_event_queue initialization allocate startup initialize variables memory throttled initialized tmali spawning loop', 0.0)
('deferred 处理 commands time real receipt', 'receive perform handle retrieved discarding frames sufficient language function s_tmali_queue_full ping driver insufficient determine ensures calls integral single read queue transfer array contents hardware high routine readable boundaries burst pong 数据 speed required wrap collected entire semaphore task 命令 events verify examine design viewpoint constitutes invoked assembly implemented mechanism error occur policy space resident buffer reported check frame ring discarded correctly transitions newer tmali number addition supports awaken tmali_event_queue scientific complete', 0.0)
('deferred 处理 commands time real receipt', 'retrieved 功能 功能 efficiency inline place track performs consisting queue avoid processing received wait event events order checking retrieval maximize error relevant resident retrieving usage 注册 points tmali number tmali_event_queue complete', 0.0)
('deferred 处理 commands time real receipt', 'bytes processed defined pointers track point received specifies sizes data 操作 store events needed verify compare structure implemented entities maintains buffer temporarily reading simplest ring converted fifo stores called single', 0.0)
('deferred 处理 commands time real receipt', 'location ring defined structure filled data pointers buffer', 0.0)
('deferred 处理 commands time real receipt', 'location situation ring equal definition structure wasted 数据 pointer simple buffer administration', 0.0)
('deferred 处理 commands time real receipt', 'separate location verified reset ring points start pointed structure incremented advancing 数据 pointer buffer', 0.0)
('deferred 处理 commands time real receipt', '注册 control arrangement setting tmali status', 0.0)
('deferred 处理 commands time real receipt', 'hardware controlled window function windowing 激活 driver setting tmali parameters activated transfers', 0.0)
('deferred 处理 commands time real receipt', 'read maximum transfer testing frames msec rate 数据 setting sized optimum determined frame depth benchmark', 0.0)
('deferred 处理 commands time real receipt', 'housekeeping retrieved tmali_hk structure data tmali returned collects', 0.0)
('deferred 处理 commands time real receipt', 'true rearrangement 功能 arrangement routine mode special', 0.0)
('deferred 处理 commands time real receipt', 'stating 功能 frames takes function ping determines interrupting current read hardware queue pong selected setting data commanded task depth buffers transferred timeout interrupt parameter determined frame buffer differ 激活 response tmali returned initial', 0.0)
('deferred 处理 commands time real receipt', 'current functions routine discussed timeout 数据 returned milliseconds document', 0.0)
('deferred 处理 commands time real receipt', 'seconds functions requested routine initial 数据 setting milliseconds larger commanded task attempt timeout starting result parameter determined frame tmali number maximum depth', 0.0)
('deferred 处理 commands time real receipt', '功能 function driver requested change hardware routine commanding 数据 setting acquisition parameters activated specification incorrect windowing 激活 sets 错误 verified window 返回', 0.0)
('deferred 处理 commands time real receipt', 'updated atomic lost 功能 context reports function pointer running free caller counter reset housekeeping equal variable careful routine occurred implementation faster data parameters semaphore assignment safe method temporary task integers events works total numbers errors extra supplied solved design structure 要求 错误 unsigned resets reported 操作 counters counting tmali_hk internal increment stored tmali returned number structures', 0.0)
('deferred 处理 commands time real receipt', 'atomic mutual functions defined calling 功能 local accesses pointer pointers calls caller queue variable file processing faster data checks write event store compromise tmali_nochecks problem structure locally header occur 应用 manipulated memory proper buffer option scope disabling improper 操作 register module exclusion compilation compiled stored 代码 tmali returned called returns', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'monitoring housekeeping control types packets produces', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'deferred keeping control handles dispatch period command purpose extended pieces large dump high manageable commands 数据 small awakened event task priority time memory prevent portion busy monitoring activity consuming', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', '任务 arrives enqueue handling packet queue arrive queues context awaken interrupt send commands command respective semaphore maintains', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'location bytes limitation d_mem_dat_upld handling poked upload download d_mem_dat_poke derived poke data small command memory ways length company constraint', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'bytes sending download amounts software regular accomplished individual patch command target uploaded employed series virtual 接收 commands grouping 数据 write larger entire uploads temporary location verify handling numbers upload accept receives sequence flags memory d_mem_dat_upld contained buffer dram stored ccsds checksum maximum single', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'task executed arrives enqueue wakeup 功能 routine dispatch time called command', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'situation functions context conflicts callers occuring period replaces special housekeeping global queue variable high routine occurred enqueued semaphore event 任务 命令 reduce included ctrl errors reporting priority multiple interrupt error reported inversion frequently rate code called repeat report', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'task executed health ctrl functions routine execution assess called report', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', '任务 消息 wakeup control 功能 routine blocks completing processing arrival called command semaphore clock', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'accessed 数据 items global', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'events library telescope queue 取 module manages processing algorithms 数据 tmali 访问 event detector', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'intermediate reads ping driver served ready swap pong unblock 数据 serves semaphore event reached exchange wait notifies delivered supplied limit buffers normal sequence timeout frame buffer notification indicating 经理 eventually tmali waits', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'read greater event waiting normal 序列 data tmali determine number 返回 collected calls wait exchange', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'install 输入 queue 数据 structures parameters semaphore wait transfers task tmali_event_queue initialization allocate startup initialize variables memory throttled initialized tmali spawning loop', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'detects queue transfer receipt initialization routine installs limit reaches invoked 数据 tmali driver programmed ping pong timeout hook frame buffer', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'retrieved 功能 功能 efficiency inline place track performs consisting queue avoid processing received wait event events order checking retrieval maximize error relevant resident retrieving usage 注册 points tmali number tmali_event_queue complete', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'bytes processed defined pointers track point received specifies sizes data 操作 store events needed verify compare structure implemented entities maintains buffer temporarily reading simplest ring converted fifo stores called single', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'location ring defined structure filled data pointers buffer', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'location situation ring equal definition structure wasted 数据 pointer simple buffer administration', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'separate location verified reset ring points start pointed structure incremented advancing 数据 pointer buffer', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', '注册 control arrangement setting tmali status', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'hardware controlled window function windowing 激活 driver setting tmali parameters activated transfers', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'read maximum transfer testing frames msec rate 数据 setting sized optimum determined frame depth benchmark', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'housekeeping retrieved tmali_hk structure data tmali returned collects', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'true rearrangement 功能 arrangement routine mode special', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'stating 功能 frames takes function ping determines interrupting current read hardware queue pong selected setting data commanded task depth buffers transferred timeout interrupt parameter determined frame buffer differ 激活 response tmali returned initial', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', '功能 frames function ping determines command interrupting read hardware typically detecting processing chance pong selected setting delayed small changing data larger activated commanded event reached 任务 depth attempt minimizes buffers level overwrite result starting sets timeout parameter time determined frame buffer reported condition previous changed actual opportunity unpredictable activity tmali send maximum initial', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'current functions routine discussed timeout 数据 returned milliseconds document', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', 'seconds functions requested routine initial 数据 setting milliseconds larger commanded task attempt timeout starting result parameter determined frame tmali number maximum depth', 0.0)
('location strobing loss timer defined software last_boot_ivec unrecoverable occur eeprom commandability 错误 ground communication watchdog record discontinue', '功能 function driver requested change hardware routine commanding 数据 setting acquisition parameters activated specification incorrect windowing 激活 sets 错误 verified window 返回', 0.0)
('errors dpu_hk mechanism 包含 报告 提供', 'message 控制 removed periodic codes dispatch telemetry command packets track spawns arrive housekeeping queue monitors components received tasks 数据 commands dispatches initializes specific heartbeat event production 任务 includes executed interval ctrl included level receives instrument execution interrupt real time flags error reported reuse packet accumulates schedules operational rates bootup component major project table number include strobe watchdog structures', 0.0)
('errors dpu_hk mechanism 包含 报告 提供', '控制 starts calling software reads 功能 eeprom command operating processor calls creates spawns spawn lengths read configuration queue verification created 接收 tasks spawned defaults commands initializes expected parameters event comprise 任务 needed remaining applicable works ctrl 验证 newly initialization root flight system_config_area instantiates startup coded 错误 initialized init hard installs semaphores passes table activities checksum length spawning addition', 0.0)
('errors dpu_hk mechanism 包含 报告 提供', '消息 seconds perform 控制 periodic toggles blocking remains eeprom command binary scui successful arrive housekeeping minimum dump bc_index global variable blocks processing definition strobe tasks rationale 表现 commands service routine initializes responsibility ground transmit errno semaphore enqueued event contact temporary task boot 命令 disables create reboot initialization requires normal timeout interrupt intervals time parameter 错误 memory clock alive selecting 处理 监测 semaphores queue commandability arrival establish occurs watchdog spawning report provide complete', 0.0)
('errors dpu_hk mechanism 包含 报告 提供', 'monitoring housekeeping control types packets produces', 0.0)
('errors dpu_hk mechanism 包含 报告 提供', '消息 providing control handle periodic calling execute function dispatch period command calls responsibilities executes extended housekeeping processing tasks conversion expected heartbeat production task impossible elapsed reboot execution time verifies 错误 analog reported updates frequency 处理 monitoring health digital include strobe called watchdog executing 报告 失败', 0.0)
('errors dpu_hk mechanism 包含 报告 提供', 'deferred keeping control handles dispatch period command purpose extended pieces large dump high manageable commands 数据 small awakened event task priority time memory prevent portion busy monitoring activity consuming', 0.0)
('errors dpu_hk mechanism 包含 报告 提供', 'Command Handling The DPU accepts commands via two interfaces – from the Spacecraft via the\n                MIL-STD-1553 interface, and from the ICU via the SSI interface. Any of the DPU commands can be sent from\n                the SCU or the ICU. The source for a command from the DPU is one of the following:\n                * ICU – command is generated and sent by the ICU via the SSI.\n                * SCU – command is generated and sent by the SCU via the 1553.\n                * G-ICU – command is generated on the ground and sent to the DPU via the ICU/SSI.\n                * G-SCU – command is generated on the ground and sent to the DPU via the SCU/1553.\n            ', 0.0)
('errors dpu_hk mechanism 包含 报告 提供', '任务 arrives enqueue handling packet queue arrive queues context awaken interrupt send commands command respective semaphore maintains', 0.0)
('errors dpu_hk mechanism 包含 报告 提供', 'message seconds quietly 控制 absence blindly rejected context dispatch function execute observatory reports calling command periodically messages calls current passed queue echo forwarded blocks subsequently enabled commands wakes ground expected guarantee parameters semaphore counts attitude executed 任务 提取 命令 maintained verify handling synchronize reporting waiting invokes interrupt timeout time 错误 clock spacecraft process discarded dequeued send sync length report', 0.0)
('errors dpu_hk mechanism 包含 报告 提供', 'location bytes limitation d_mem_dat_upld handling poked upload download d_mem_dat_poke derived poke data small command memory ways length company constraint', 0.0)
('errors dpu_hk mechanism 包含 报告 提供', 'bytes sending download amounts software regular accomplished individual patch command target uploaded employed series virtual 接收 commands grouping 数据 write larger entire uploads temporary location verify handling numbers upload accept receives sequence flags memory d_mem_dat_upld contained buffer dram stored ccsds checksum maximum single', 0.0)
